order_item_id,order_id,product_id,quantity,unit_price,discount
ITEM-000872,ORD-000348,PROD-0003,2,89.99,18.0
ITEM-000873,ORD-000348,PROD-0018,3,14.99,4.5
ITEM-000874,ORD-000348,PROD-0006,2,59.99,12.0
ITEM-000875,ORD-000348,PROD-0050,1,449.99,0.0
ITEM-000876,ORD-000349,PROD-0039,2,32.99,6.6
ITEM-000877,ORD-000349,PROD-0047,1,17.99,0.0
ITEM-000878,ORD-000349,PROD-0036,3,22.99,0.0
ITEM-000879,ORD-000349,PROD-0048,2,22.99,0.0
ITEM-000880,ORD-000350,PROD-0021,1,299.99,15.0
ITEM-000881,ORD-000350,PROD-0029,1,27.99,1.4
ITEM-000882,ORD-000350,PROD-0031,2,34.99,0.0
ITEM-000883,ORD-000350,PROD-0048,1,22.99,2.3
ITEM-000884,ORD-000351,PROD-0002,3,349.99,0.0
ITEM-000885,ORD-000351,PROD-0036,1,22.99,2.3
ITEM-000886,ORD-000352,PROD-0040,1,21.99,0.0
ITEM-000887,ORD-000352,PROD-0028,1,34.99,0.0
ITEM-000888,ORD-000352,PROD-0039,2,32.99,6.6
ITEM-000889,ORD-000352,PROD-0017,3,64.99,0.0
ITEM-000890,ORD-000353,PROD-0028,3,34.99,0.0
ITEM-000891,ORD-000353,PROD-0014,2,34.99,0.0
ITEM-000892,ORD-000354,PROD-0040,1,21.99,1.1
ITEM-000893,ORD-000354,PROD-0029,3,27.99,8.4
ITEM-000894,ORD-000355,PROD-0044,3,19.99,6.0
ITEM-000895,ORD-000355,PROD-0014,3,34.99,5.25
ITEM-000896,ORD-000355,PROD-0046,1,149.99,0.0
ITEM-000897,ORD-000355,PROD-0025,3,119.99,0.0
ITEM-000898,ORD-000356,PROD-0039,3,32.99,0.0
ITEM-000899,ORD-000356,PROD-0043,2,24.99,5.0
ITEM-000900,ORD-000356,PROD-0046,1,149.99,0.0
ITEM-000901,ORD-000357,PROD-0009,3,34.99,10.5
ITEM-000902,ORD-000357,PROD-0006,1,59.99,3.0
ITEM-000903,ORD-000357,PROD-0021,2,299.99,30.0
ITEM-000904,ORD-000357,PROD-0046,2,149.99,15.0
ITEM-000905,ORD-000358,PROD-0049,3,16.99,5.1
ITEM-000906,ORD-000358,PROD-0010,1,44.99,0.0
ITEM-000907,ORD-000358,PROD-0036,3,22.99,6.9
ITEM-000908,ORD-000358,PROD-0043,2,24.99,0.0
ITEM-000909,ORD-000359,PROD-0008,1,29.99,0.0
ITEM-000910,ORD-000359,PROD-0023,1,249.99,0.0
ITEM-000911,ORD-000360,PROD-0027,1,49.99,5.0
ITEM-000912,ORD-000360,PROD-0005,3,279.99,0.0
ITEM-000913,ORD-000361,PROD-0038,1,89.99,0.0
ITEM-000914,ORD-000361,PROD-0007,3,49.99,15.0
ITEM-000915,ORD-000361,PROD-0021,2,299.99,0.0
ITEM-000916,ORD-000362,PROD-0004,2,39.99,4.0
ITEM-000917,ORD-000362,PROD-0042,3,189.99,0.0
ITEM-000918,ORD-000363,PROD-0016,2,79.99,0.0
ITEM-000919,ORD-000363,PROD-0050,2,449.99,90.0
ITEM-000920,ORD-000364,PROD-0048,1,22.99,1.15
ITEM-000921,ORD-000364,PROD-0020,3,39.99,0.0
ITEM-000922,ORD-000364,PROD-0044,2,19.99,0.0
ITEM-000923,ORD-000364,PROD-0039,2,32.99,6.6
ITEM-000924,ORD-000365,PROD-0006,3,59.99,0.0
ITEM-000925,ORD-000365,PROD-0049,2,16.99,3.4
ITEM-000926,ORD-000365,PROD-0028,1,34.99,0.0
ITEM-000927,ORD-000365,PROD-0024,3,99.99,15.0
ITEM-000928,ORD-000366,PROD-0019,2,49.99,10.0
ITEM-000929,ORD-000367,PROD-0034,2,28.99,0.0
ITEM-000930,ORD-000367,PROD-0028,3,34.99,0.0
ITEM-000931,ORD-000368,PROD-0027,3,49.99,7.5
ITEM-000932,ORD-000368,PROD-0007,2,49.99,5.0
ITEM-000933,ORD-000368,PROD-0030,3,139.99,0.0
ITEM-000934,ORD-000368,PROD-0043,3,24.99,0.0
ITEM-000935,ORD-000369,PROD-0003,2,89.99,9.0
ITEM-000936,ORD-000369,PROD-0006,3,59.99,18.0
ITEM-000937,ORD-000369,PROD-0027,3,49.99,15.0
ITEM-000938,ORD-000369,PROD-0046,3,149.99,22.5
ITEM-000939,ORD-000370,PROD-0006,3,59.99,9.0
ITEM-000940,ORD-000370,PROD-0048,1,22.99,2.3
ITEM-000941,ORD-000371,PROD-0030,3,139.99,42.0
ITEM-000942,ORD-000371,PROD-0045,3,69.99,10.5
ITEM-000943,ORD-000371,PROD-0026,3,39.99,12.0
ITEM-000944,ORD-000371,PROD-0043,1,24.99,0.0
ITEM-000945,ORD-000372,PROD-0002,2,349.99,0.0
ITEM-000946,ORD-000372,PROD-0014,3,34.99,0.0
ITEM-000947,ORD-000373,PROD-0010,1,44.99,0.0
ITEM-000948,ORD-000373,PROD-0031,1,34.99,3.5
ITEM-000949,ORD-000373,PROD-0028,2,34.99,7.0
ITEM-000950,ORD-000373,PROD-0002,1,349.99,35.0
ITEM-000951,ORD-000374,PROD-0004,3,39.99,12.0
ITEM-000952,ORD-000374,PROD-0022,2,149.99,30.0
ITEM-000953,ORD-000374,PROD-0001,3,199.99,30.0
ITEM-000954,ORD-000374,PROD-0007,1,49.99,5.0
ITEM-000955,ORD-000375,PROD-0015,1,29.99,3.0
ITEM-000956,ORD-000375,PROD-0046,3,149.99,22.5
ITEM-000957,ORD-000375,PROD-0004,3,39.99,0.0
ITEM-000958,ORD-000375,PROD-0034,2,28.99,5.8
ITEM-000959,ORD-000376,PROD-0029,1,27.99,0.0
ITEM-000960,ORD-000376,PROD-0045,2,69.99,0.0
ITEM-000961,ORD-000376,PROD-0028,2,34.99,3.5
ITEM-000962,ORD-000377,PROD-0039,2,32.99,0.0
ITEM-000963,ORD-000377,PROD-0046,2,149.99,30.0
ITEM-000964,ORD-000377,PROD-0043,2,24.99,2.5
ITEM-000965,ORD-000378,PROD-0043,2,24.99,0.0
ITEM-000966,ORD-000379,PROD-0016,1,79.99,0.0
ITEM-000967,ORD-000379,PROD-0014,2,34.99,3.5
ITEM-000968,ORD-000379,PROD-0036,1,22.99,0.0
ITEM-000969,ORD-000380,PROD-0036,1,22.99,2.3
ITEM-000970,ORD-000381,PROD-0010,3,44.99,0.0
ITEM-000971,ORD-000381,PROD-0045,3,69.99,0.0
ITEM-000972,ORD-000381,PROD-0033,2,79.99,16.0
ITEM-000973,ORD-000382,PROD-0036,1,22.99,0.0
ITEM-000974,ORD-000383,PROD-0024,3,99.99,15.0
ITEM-000975,ORD-000383,PROD-0011,3,24.99,7.5
ITEM-000976,ORD-000384,PROD-0022,1,149.99,15.0
ITEM-000977,ORD-000384,PROD-0009,1,34.99,0.0
ITEM-000978,ORD-000384,PROD-0008,2,29.99,3.0
ITEM-000979,ORD-000385,PROD-0024,1,99.99,10.0
ITEM-000980,ORD-000385,PROD-0041,1,29.99,0.0
ITEM-000981,ORD-000385,PROD-0043,2,24.99,5.0
ITEM-000982,ORD-000385,PROD-0016,2,79.99,16.0
ITEM-000983,ORD-000386,PROD-0050,3,449.99,0.0
ITEM-000984,ORD-000386,PROD-0001,2,199.99,40.0
ITEM-000985,ORD-000387,PROD-0043,3,24.99,0.0
ITEM-000986,ORD-000388,PROD-0026,2,39.99,4.0
ITEM-000987,ORD-000388,PROD-0044,1,19.99,1.0
ITEM-000988,ORD-000388,PROD-0045,3,69.99,0.0
ITEM-000989,ORD-000388,PROD-0036,2,22.99,0.0
ITEM-000990,ORD-000389,PROD-0050,1,449.99,22.5
ITEM-000991,ORD-000389,PROD-0013,2,129.99,0.0
ITEM-000992,ORD-000389,PROD-0020,3,39.99,6.0
ITEM-000993,ORD-000389,PROD-0006,1,59.99,0.0
ITEM-000994,ORD-000390,PROD-0002,3,349.99,52.5
ITEM-000995,ORD-000390,PROD-0035,1,59.99,3.0
ITEM-000996,ORD-000391,PROD-0024,2,99.99,10.0
ITEM-000997,ORD-000392,PROD-0037,2,18.99,1.9
ITEM-000998,ORD-000392,PROD-0048,3,22.99,0.0
ITEM-000999,ORD-000392,PROD-0001,2,199.99,0.0
ITEM-001000,ORD-000393,PROD-0050,2,449.99,0.0
ITEM-001001,ORD-000393,PROD-0024,1,99.99,10.0
ITEM-001002,ORD-000394,PROD-0031,2,34.99,0.0
ITEM-001003,ORD-000394,PROD-0014,3,34.99,10.5
ITEM-001004,ORD-000395,PROD-0041,2,29.99,6.0
ITEM-001005,ORD-000395,PROD-0028,1,34.99,0.0
ITEM-001006,ORD-000395,PROD-0029,3,27.99,0.0
ITEM-001007,ORD-000395,PROD-0045,2,69.99,14.0
ITEM-001008,ORD-000396,PROD-0003,2,89.99,0.0
ITEM-001009,ORD-000396,PROD-0048,2,22.99,0.0
ITEM-001010,ORD-000396,PROD-0011,3,24.99,3.75
ITEM-001011,ORD-000396,PROD-0036,2,22.99,2.3
ITEM-001012,ORD-000397,PROD-0010,2,44.99,0.0
ITEM-001013,ORD-000397,PROD-0038,2,89.99,9.0
ITEM-001014,ORD-000398,PROD-0036,2,22.99,0.0
ITEM-001015,ORD-000399,PROD-0022,3,149.99,0.0
ITEM-001016,ORD-000399,PROD-0025,1,119.99,12.0
ITEM-001017,ORD-000399,PROD-0031,2,34.99,7.0
ITEM-001018,ORD-000399,PROD-0047,1,17.99,0.9
ITEM-001019,ORD-000400,PROD-0035,2,59.99,6.0
ITEM-001020,ORD-000400,PROD-0003,1,89.99,0.0
ITEM-001021,ORD-000400,PROD-0043,3,24.99,3.75
ITEM-001022,ORD-000401,PROD-0037,3,18.99,0.0
ITEM-001023,ORD-000402,PROD-0018,1,14.99,0.0
ITEM-001024,ORD-000403,PROD-0026,2,39.99,0.0
ITEM-001025,ORD-000403,PROD-0038,2,89.99,18.0
ITEM-001026,ORD-000403,PROD-0003,1,89.99,9.0
ITEM-001027,ORD-000404,PROD-0007,3,49.99,0.0
ITEM-001028,ORD-000405,PROD-0027,1,49.99,2.5
ITEM-001029,ORD-000405,PROD-0044,3,19.99,0.0
ITEM-001030,ORD-000405,PROD-0011,1,24.99,1.25
ITEM-001031,ORD-000406,PROD-0016,3,79.99,0.0
ITEM-001032,ORD-000406,PROD-0049,3,16.99,5.1
ITEM-001033,ORD-000407,PROD-0005,3,279.99,0.0
ITEM-001034,ORD-000407,PROD-0031,1,34.99,1.75
ITEM-001035,ORD-000407,PROD-0002,3,349.99,0.0
ITEM-001036,ORD-000407,PROD-0027,1,49.99,0.0
ITEM-001037,ORD-000408,PROD-0010,3,44.99,0.0
ITEM-001038,ORD-000408,PROD-0024,1,99.99,10.0
ITEM-001039,ORD-000409,PROD-0040,1,21.99,0.0
ITEM-001040,ORD-000409,PROD-0019,2,49.99,5.0
ITEM-001041,ORD-000409,PROD-0042,3,189.99,28.5
ITEM-001042,ORD-000409,PROD-0011,3,24.99,7.5
ITEM-001043,ORD-000410,PROD-0003,3,89.99,0.0
ITEM-001044,ORD-000410,PROD-0011,2,24.99,0.0
ITEM-001045,ORD-000410,PROD-0048,3,22.99,3.45
ITEM-001046,ORD-000411,PROD-0049,2,16.99,0.0
ITEM-001047,ORD-000411,PROD-0046,3,149.99,22.5
ITEM-001048,ORD-000411,PROD-0029,2,27.99,0.0
ITEM-001049,ORD-000412,PROD-0039,2,32.99,0.0
ITEM-001050,ORD-000413,PROD-0049,3,16.99,0.0
ITEM-001051,ORD-000413,PROD-0026,3,39.99,0.0
ITEM-001052,ORD-000413,PROD-0035,3,59.99,18.0
ITEM-001053,ORD-000413,PROD-0006,3,59.99,0.0
ITEM-001054,ORD-000414,PROD-0012,1,59.99,6.0
ITEM-001055,ORD-000414,PROD-0050,1,449.99,45.0
ITEM-001056,ORD-000414,PROD-0045,2,69.99,7.0
ITEM-001057,ORD-000414,PROD-0001,3,199.99,30.0
ITEM-001058,ORD-000415,PROD-0032,1,19.99,0.0
ITEM-001059,ORD-000415,PROD-0046,3,149.99,45.0
ITEM-001060,ORD-000415,PROD-0039,2,32.99,6.6
ITEM-001061,ORD-000416,PROD-0009,2,34.99,0.0
ITEM-001062,ORD-000417,PROD-0044,1,19.99,2.0
ITEM-001063,ORD-000417,PROD-0036,3,22.99,0.0
ITEM-001064,ORD-000417,PROD-0030,2,139.99,28.0
ITEM-001065,ORD-000418,PROD-0024,3,99.99,0.0
ITEM-001066,ORD-000418,PROD-0034,2,28.99,0.0
ITEM-001067,ORD-000418,PROD-0049,2,16.99,0.0
ITEM-001068,ORD-000418,PROD-0003,1,89.99,0.0
ITEM-001069,ORD-000419,PROD-0022,1,149.99,0.0
ITEM-001070,ORD-000419,PROD-0020,3,39.99,6.0
ITEM-001071,ORD-000420,PROD-0022,3,149.99,0.0
ITEM-001072,ORD-000421,PROD-0038,1,89.99,9.0
ITEM-001073,ORD-000421,PROD-0008,2,29.99,0.0
ITEM-001074,ORD-000421,PROD-0006,1,59.99,0.0
ITEM-001075,ORD-000421,PROD-0004,2,39.99,0.0
ITEM-001076,ORD-000422,PROD-0036,1,22.99,1.15
ITEM-001077,ORD-000423,PROD-0015,1,29.99,3.0
ITEM-001078,ORD-000423,PROD-0039,2,32.99,6.6
ITEM-001079,ORD-000423,PROD-0043,2,24.99,0.0
ITEM-001080,ORD-000423,PROD-0040,2,21.99,0.0
ITEM-001081,ORD-000424,PROD-0007,3,49.99,0.0
ITEM-001082,ORD-000424,PROD-0001,3,199.99,0.0
ITEM-001083,ORD-000425,PROD-0027,3,49.99,15.0
ITEM-001084,ORD-000425,PROD-0031,1,34.99,0.0
ITEM-001085,ORD-000425,PROD-0047,3,17.99,2.7
ITEM-001086,ORD-000426,PROD-0019,3,49.99,0.0
ITEM-001087,ORD-000426,PROD-0024,2,99.99,10.0
ITEM-001088,ORD-000426,PROD-0001,1,199.99,0.0
ITEM-001089,ORD-000427,PROD-0039,3,32.99,4.95
ITEM-001090,ORD-000427,PROD-0045,3,69.99,10.5
ITEM-001091,ORD-000427,PROD-0022,2,149.99,15.0
ITEM-001092,ORD-000427,PROD-0038,1,89.99,0.0
ITEM-001093,ORD-000428,PROD-0045,2,69.99,0.0
ITEM-001094,ORD-000428,PROD-0015,3,29.99,4.5
ITEM-001095,ORD-000429,PROD-0024,1,99.99,0.0
ITEM-001096,ORD-000430,PROD-0019,1,49.99,2.5
ITEM-001097,ORD-000430,PROD-0029,1,27.99,1.4
ITEM-001098,ORD-000431,PROD-0013,1,129.99,6.5
ITEM-001099,ORD-000431,PROD-0002,1,349.99,0.0
ITEM-001100,ORD-000432,PROD-0016,3,79.99,24.0
ITEM-001101,ORD-000432,PROD-0024,1,99.99,0.0
ITEM-001102,ORD-000432,PROD-0043,1,24.99,0.0
ITEM-001103,ORD-000432,PROD-0011,2,24.99,2.5
ITEM-001104,ORD-000433,PROD-0035,1,59.99,3.0
ITEM-001105,ORD-000433,PROD-0019,1,49.99,0.0
ITEM-001106,ORD-000434,PROD-0014,3,34.99,0.0
ITEM-001107,ORD-000434,PROD-0047,1,17.99,1.8
ITEM-001108,ORD-000434,PROD-0006,3,59.99,9.0
ITEM-001109,ORD-000434,PROD-0031,2,34.99,7.0
ITEM-001110,ORD-000435,PROD-0046,3,149.99,45.0
ITEM-001111,ORD-000435,PROD-0032,3,19.99,0.0
ITEM-001112,ORD-000435,PROD-0031,1,34.99,0.0
ITEM-001113,ORD-000435,PROD-0018,1,14.99,1.5
ITEM-001114,ORD-000436,PROD-0037,3,18.99,0.0
ITEM-001115,ORD-000436,PROD-0011,1,24.99,1.25
ITEM-001116,ORD-000436,PROD-0024,2,99.99,0.0
ITEM-001117,ORD-000436,PROD-0017,2,64.99,6.5
ITEM-001118,ORD-000437,PROD-0021,1,299.99,30.0
ITEM-001119,ORD-000437,PROD-0018,1,14.99,0.75
ITEM-001120,ORD-000437,PROD-0025,3,119.99,0.0
ITEM-001121,ORD-000437,PROD-0002,2,349.99,0.0
ITEM-001122,ORD-000438,PROD-0018,1,14.99,0.0
ITEM-001123,ORD-000439,PROD-0022,3,149.99,22.5
ITEM-001124,ORD-000439,PROD-0013,2,129.99,13.0
ITEM-001125,ORD-000440,PROD-0001,2,199.99,20.0
ITEM-001126,ORD-000440,PROD-0050,2,449.99,90.0
ITEM-001127,ORD-000440,PROD-0020,3,39.99,0.0
ITEM-001128,ORD-000441,PROD-0047,1,17.99,1.8
ITEM-001129,ORD-000441,PROD-0048,3,22.99,6.9
ITEM-001130,ORD-000442,PROD-0028,3,34.99,10.5
ITEM-001131,ORD-000442,PROD-0050,2,449.99,0.0
ITEM-001132,ORD-000443,PROD-0022,2,149.99,30.0
ITEM-001133,ORD-000443,PROD-0015,3,29.99,4.5
ITEM-001134,ORD-000443,PROD-0027,1,49.99,0.0
ITEM-001135,ORD-000444,PROD-0025,3,119.99,36.0
ITEM-001136,ORD-000444,PROD-0014,1,34.99,3.5
ITEM-001137,ORD-000444,PROD-0026,1,39.99,2.0
ITEM-001138,ORD-000444,PROD-0005,3,279.99,84.0
ITEM-001139,ORD-000445,PROD-0003,3,89.99,27.0
ITEM-001140,ORD-000445,PROD-0045,2,69.99,7.0
ITEM-001141,ORD-000446,PROD-0011,2,24.99,5.0
ITEM-001142,ORD-000447,PROD-0025,1,119.99,0.0
ITEM-001143,ORD-000448,PROD-0038,3,89.99,27.0
ITEM-001144,ORD-000448,PROD-0013,1,129.99,0.0
ITEM-001145,ORD-000448,PROD-0033,2,79.99,0.0
ITEM-001146,ORD-000449,PROD-0048,1,22.99,1.15
ITEM-001147,ORD-000450,PROD-0027,1,49.99,5.0
ITEM-001148,ORD-000450,PROD-0016,3,79.99,0.0
ITEM-001149,ORD-000451,PROD-0018,3,14.99,2.25
ITEM-001150,ORD-000451,PROD-0041,1,29.99,0.0
ITEM-001151,ORD-000452,PROD-0033,2,79.99,16.0
ITEM-001152,ORD-000453,PROD-0030,1,139.99,0.0
ITEM-001153,ORD-000454,PROD-0026,1,39.99,2.0
ITEM-001154,ORD-000454,PROD-0003,1,89.99,0.0
ITEM-001155,ORD-000455,PROD-0005,1,279.99,28.0
ITEM-001156,ORD-000455,PROD-0006,2,59.99,0.0
ITEM-001157,ORD-000455,PROD-0036,1,22.99,0.0
ITEM-001158,ORD-000455,PROD-0043,1,24.99,2.5
ITEM-001159,ORD-000456,PROD-0014,1,34.99,0.0
ITEM-001160,ORD-000456,PROD-0046,1,149.99,0.0
ITEM-001161,ORD-000457,PROD-0050,2,449.99,0.0
ITEM-001162,ORD-000458,PROD-0002,3,349.99,0.0
ITEM-001163,ORD-000458,PROD-0001,1,199.99,0.0
ITEM-001164,ORD-000458,PROD-0022,1,149.99,15.0
ITEM-001165,ORD-000458,PROD-0013,2,129.99,13.0
ITEM-001166,ORD-000459,PROD-0008,2,29.99,3.0
ITEM-001167,ORD-000459,PROD-0015,2,29.99,3.0
ITEM-001168,ORD-000459,PROD-0014,1,34.99,0.0
ITEM-001169,ORD-000459,PROD-0007,2,49.99,5.0
ITEM-001170,ORD-000460,PROD-0017,3,64.99,9.75
ITEM-001171,ORD-000460,PROD-0007,3,49.99,15.0
ITEM-001172,ORD-000461,PROD-0043,2,24.99,0.0
ITEM-001173,ORD-000461,PROD-0031,3,34.99,10.5
ITEM-001174,ORD-000461,PROD-0005,2,279.99,0.0
ITEM-001175,ORD-000462,PROD-0020,1,39.99,4.0
ITEM-001176,ORD-000463,PROD-0019,1,49.99,0.0
ITEM-001177,ORD-000463,PROD-0013,3,129.99,39.0
ITEM-001178,ORD-000463,PROD-0010,2,44.99,0.0
ITEM-001179,ORD-000463,PROD-0025,3,119.99,0.0
ITEM-001180,ORD-000464,PROD-0022,3,149.99,0.0
ITEM-001181,ORD-000464,PROD-0016,3,79.99,0.0
ITEM-001182,ORD-000464,PROD-0014,3,34.99,0.0
ITEM-001183,ORD-000465,PROD-0005,2,279.99,0.0
ITEM-001184,ORD-000466,PROD-0006,3,59.99,0.0
ITEM-001185,ORD-000466,PROD-0012,1,59.99,6.0
ITEM-001186,ORD-000467,PROD-0012,2,59.99,12.0
ITEM-001187,ORD-000467,PROD-0039,1,32.99,1.65
ITEM-001188,ORD-000467,PROD-0016,2,79.99,0.0
ITEM-001189,ORD-000467,PROD-0020,2,39.99,8.0
ITEM-001190,ORD-000468,PROD-0049,2,16.99,3.4
ITEM-001191,ORD-000468,PROD-0010,1,44.99,2.25
ITEM-001192,ORD-000468,PROD-0031,3,34.99,0.0
ITEM-001193,ORD-000468,PROD-0002,3,349.99,0.0
ITEM-001194,ORD-000469,PROD-0025,2,119.99,0.0
ITEM-001195,ORD-000469,PROD-0036,3,22.99,6.9
ITEM-001196,ORD-000469,PROD-0039,1,32.99,0.0
ITEM-001197,ORD-000470,PROD-0025,3,119.99,0.0
ITEM-001198,ORD-000470,PROD-0032,1,19.99,0.0
ITEM-001199,ORD-000470,PROD-0020,3,39.99,0.0
ITEM-001200,ORD-000471,PROD-0041,3,29.99,9.0
ITEM-001201,ORD-000471,PROD-0045,2,69.99,0.0
ITEM-001202,ORD-000471,PROD-0024,1,99.99,10.0
ITEM-001203,ORD-000471,PROD-0004,1,39.99,2.0
ITEM-001204,ORD-000472,PROD-0017,3,64.99,0.0
ITEM-001205,ORD-000472,PROD-0016,3,79.99,24.0
ITEM-001206,ORD-000473,PROD-0028,3,34.99,5.25
ITEM-001207,ORD-000473,PROD-0017,3,64.99,19.5
ITEM-001208,ORD-000474,PROD-0010,1,44.99,4.5
ITEM-001209,ORD-000474,PROD-0018,3,14.99,2.25
ITEM-001210,ORD-000474,PROD-0048,1,22.99,0.0
ITEM-001211,ORD-000475,PROD-0034,3,28.99,8.7
ITEM-001212,ORD-000475,PROD-0027,1,49.99,0.0
ITEM-001213,ORD-000475,PROD-0042,2,189.99,0.0
ITEM-001214,ORD-000475,PROD-0019,3,49.99,0.0
ITEM-001215,ORD-000476,PROD-0029,3,27.99,0.0
ITEM-001216,ORD-000477,PROD-0017,2,64.99,0.0
ITEM-001217,ORD-000477,PROD-0027,3,49.99,0.0
ITEM-001218,ORD-000478,PROD-0018,1,14.99,0.75
ITEM-001219,ORD-000479,PROD-0043,3,24.99,0.0
ITEM-001220,ORD-000480,PROD-0032,2,19.99,4.0
ITEM-001221,ORD-000480,PROD-0031,2,34.99,3.5
ITEM-001222,ORD-000480,PROD-0049,3,16.99,2.55
ITEM-001223,ORD-000481,PROD-0025,2,119.99,0.0
ITEM-001224,ORD-000481,PROD-0040,1,21.99,2.2
ITEM-001225,ORD-000481,PROD-0004,3,39.99,12.0
ITEM-001226,ORD-000481,PROD-0023,3,249.99,0.0
ITEM-001227,ORD-000482,PROD-0024,3,99.99,30.0
ITEM-001228,ORD-000482,PROD-0029,3,27.99,0.0
ITEM-001229,ORD-000483,PROD-0044,3,19.99,6.0
ITEM-001230,ORD-000483,PROD-0029,2,27.99,0.0
ITEM-001231,ORD-000483,PROD-0015,2,29.99,6.0
ITEM-001232,ORD-000484,PROD-0019,1,49.99,0.0
ITEM-001233,ORD-000484,PROD-0039,1,32.99,3.3
ITEM-001234,ORD-000484,PROD-0013,1,129.99,6.5
ITEM-001235,ORD-000484,PROD-0046,3,149.99,45.0
ITEM-001236,ORD-000485,PROD-0016,1,79.99,0.0
ITEM-001237,ORD-000485,PROD-0014,3,34.99,0.0
ITEM-001238,ORD-000486,PROD-0043,3,24.99,0.0
ITEM-001239,ORD-000486,PROD-0031,3,34.99,10.5
ITEM-001240,ORD-000486,PROD-0008,3,29.99,4.5
ITEM-001241,ORD-000487,PROD-0042,1,189.99,9.5
ITEM-001242,ORD-000487,PROD-0036,1,22.99,0.0
ITEM-001243,ORD-000487,PROD-0028,3,34.99,0.0
ITEM-001244,ORD-000487,PROD-0015,1,29.99,1.5
ITEM-001245,ORD-000488,PROD-0038,3,89.99,0.0
ITEM-001246,ORD-000489,PROD-0034,3,28.99,0.0
ITEM-001247,ORD-000489,PROD-0043,1,24.99,2.5
ITEM-001248,ORD-000490,PROD-0019,2,49.99,10.0
ITEM-001249,ORD-000490,PROD-0015,2,29.99,0.0
ITEM-001250,ORD-000491,PROD-0018,3,14.99,4.5
ITEM-001251,ORD-000492,PROD-0010,3,44.99,0.0
ITEM-001252,ORD-000492,PROD-0046,1,149.99,0.0
ITEM-001253,ORD-000492,PROD-0014,3,34.99,10.5
ITEM-001254,ORD-000493,PROD-0044,2,19.99,4.0
ITEM-001255,ORD-000493,PROD-0031,2,34.99,0.0
ITEM-001256,ORD-000493,PROD-0023,3,249.99,75.0
ITEM-001257,ORD-000493,PROD-0049,2,16.99,0.0
ITEM-001258,ORD-000494,PROD-0029,2,27.99,2.8
ITEM-001259,ORD-000494,PROD-0045,1,69.99,0.0
ITEM-001260,ORD-000495,PROD-0044,1,19.99,2.0
ITEM-001261,ORD-000496,PROD-0031,1,34.99,1.75
ITEM-001262,ORD-000496,PROD-0012,1,59.99,6.0
ITEM-001263,ORD-000496,PROD-0004,1,39.99,0.0
ITEM-001264,ORD-000497,PROD-0050,2,449.99,90.0
ITEM-001265,ORD-000498,PROD-0008,1,29.99,0.0
ITEM-001266,ORD-000499,PROD-0018,3,14.99,0.0
ITEM-001267,ORD-000499,PROD-0045,2,69.99,14.0
ITEM-001268,ORD-000499,PROD-0048,3,22.99,6.9
ITEM-001269,ORD-000499,PROD-0007,2,49.99,0.0
ITEM-001270,ORD-000500,PROD-0045,3,69.99,21.0
ITEM-001271,ORD-000500,PROD-0002,1,349.99,0.0
ITEM-001272,ORD-000500,PROD-0026,3,39.99,0.0
ITEM-001273,ORD-000500,PROD-0036,1,22.99,0.0
ITEM-001274,ORD-000501,PROD-0006,1,59.99,3.0
ITEM-001275,ORD-000502,PROD-0003,3,89.99,27.0
ITEM-001276,ORD-000502,PROD-0034,2,28.99,2.9
ITEM-001277,ORD-000502,PROD-0019,2,49.99,0.0
ITEM-001278,ORD-000503,PROD-0014,3,34.99,0.0
ITEM-001279,ORD-000503,PROD-0009,2,34.99,0.0
ITEM-001280,ORD-000503,PROD-0039,2,32.99,0.0
ITEM-001281,ORD-000504,PROD-0006,3,59.99,0.0
ITEM-001282,ORD-000504,PROD-0017,1,64.99,3.25
ITEM-001283,ORD-000504,PROD-0044,3,19.99,0.0
ITEM-001284,ORD-000504,PROD-0028,3,34.99,0.0
ITEM-001285,ORD-000505,PROD-0039,1,32.99,0.0
ITEM-001286,ORD-000506,PROD-0022,3,149.99,0.0
ITEM-001287,ORD-000507,PROD-0007,2,49.99,0.0
ITEM-001288,ORD-000508,PROD-0038,3,89.99,13.5
ITEM-001289,ORD-000508,PROD-0032,3,19.99,3.0
ITEM-001290,ORD-000508,PROD-0007,3,49.99,7.5
ITEM-001291,ORD-000509,PROD-0049,2,16.99,3.4
ITEM-001292,ORD-000509,PROD-0025,1,119.99,6.0
ITEM-001293,ORD-000509,PROD-0012,3,59.99,0.0
ITEM-001294,ORD-000510,PROD-0044,2,19.99,4.0
ITEM-001295,ORD-000510,PROD-0039,2,32.99,6.6
ITEM-001296,ORD-000511,PROD-0020,2,39.99,4.0
ITEM-001297,ORD-000512,PROD-0037,1,18.99,0.95
ITEM-001298,ORD-000512,PROD-0004,2,39.99,0.0
ITEM-001299,ORD-000513,PROD-0026,1,39.99,0.0
ITEM-001300,ORD-000514,PROD-0016,3,79.99,0.0
ITEM-001301,ORD-000514,PROD-0048,3,22.99,6.9
ITEM-001302,ORD-000514,PROD-0043,1,24.99,0.0
ITEM-001303,ORD-000515,PROD-0004,2,39.99,0.0
ITEM-001304,ORD-000515,PROD-0028,2,34.99,0.0
ITEM-001305,ORD-000515,PROD-0032,2,19.99,0.0
ITEM-001306,ORD-000516,PROD-0017,3,64.99,19.5
ITEM-001307,ORD-000516,PROD-0014,2,34.99,0.0
