order_id,customer_id,order_date,order_status,shipping_address,payment_id,total_amount
ORD-000508,CUST-00090,2025-10-27 00:00:00,Shipped,"Chicago, IL, USA",PAY-000508,455.91
ORD-000509,CUST-00460,2025-02-24 00:00:00,Completed,"San Antonio, TX, USA",PAY-000509,324.54
ORD-000510,CUST-00028,2025-12-24 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000510,95.36
ORD-000511,CUST-00267,2025-05-28 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000511,75.98
ORD-000512,CUST-00374,2025-06-02 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000512,98.02
ORD-000513,CUST-00246,2025-10-12 00:00:00,Processing,"San Antonio, TX, USA",PAY-000513,39.99
ORD-000514,CUST-00360,2025-10-31 00:00:00,Shipped,"San Antonio, TX, USA",PAY-000514,327.03
ORD-000515,CUST-00188,2025-04-09 00:00:00,Processing,"Houston, TX, USA",PAY-000515,189.94
ORD-000516,CUST-00149,2025-07-03 00:00:00,Completed,"Houston, TX, USA",PAY-000516,785.42
ORD-000517,CUST-00182,2025-03-26 00:00:00,Completed,"Houston, TX, USA",PAY-000517,275.93
ORD-000518,CUST-00080,2025-06-08 00:00:00,Completed,"Dallas, TX, USA",PAY-000518,324.94
ORD-000519,CUST-00216,2025-07-19 00:00:00,Completed,"Chicago, IL, USA",PAY-000519,281.46
ORD-000520,CUST-00385,2025-08-23 00:00:00,Processing,"Dallas, TX, USA",PAY-000520,577.43
ORD-000521,CUST-00223,2025-10-03 00:00:00,Completed,"Houston, TX, USA",PAY-000521,236.09
ORD-000522,CUST-00102,2025-09-30 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000522,209.97
ORD-000523,CUST-00118,2025-04-02 00:00:00,Completed,"San Antonio, TX, USA",PAY-000523,610.43
ORD-000524,CUST-00262,2025-09-06 00:00:00,Shipped,"Chicago, IL, USA",PAY-000524,37.99
ORD-000525,CUST-00483,2025-07-29 00:00:00,Shipped,"San Diego, CA, USA",PAY-000525,516.95
ORD-000526,CUST-00221,2025-05-05 00:00:00,Completed,"New York, NY, USA",PAY-000526,378.44
ORD-000527,CUST-00067,2025-12-19 00:00:00,Shipped,"New York, NY, USA",PAY-000527,269.97
ORD-000528,CUST-00474,2025-03-22 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000528,190.98
ORD-000529,CUST-00467,2025-09-11 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000529,944.98
ORD-000530,CUST-00085,2025-09-12 00:00:00,Cancelled,"London, ENG, UK",PAY-000530,755.47
ORD-000531,CUST-00451,2025-10-20 00:00:00,Completed,"Chicago, IL, USA",PAY-000531,193.95
ORD-000532,CUST-00139,2025-02-26 00:00:00,Shipped,"Chicago, IL, USA",PAY-000532,205.96
ORD-000533,CUST-00167,2025-03-14 00:00:00,Shipped,"San Diego, CA, USA",PAY-000533,271.22
ORD-000534,CUST-00375,2025-06-23 00:00:00,Completed,"San Antonio, TX, USA",PAY-000534,1261.92
ORD-000535,CUST-00138,2025-05-15 00:00:00,Processing,"San Jose, CA, USA",PAY-000535,273.41
ORD-000536,CUST-00418,2025-05-01 00:00:00,Completed,"Dallas, TX, USA",PAY-000536,361.05
ORD-000537,CUST-00371,2025-10-27 00:00:00,Completed,"San Jose, CA, USA",PAY-000537,29.69
ORD-000538,CUST-00391,2025-12-26 00:00:00,Completed,"San Jose, CA, USA",PAY-000538,1425.96
ORD-000539,CUST-00278,2025-07-23 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000539,116.99
ORD-000540,CUST-00418,2025-04-24 00:00:00,Completed,"Dallas, TX, USA",PAY-000540,154.22
ORD-000541,CUST-00001,2025-05-25 00:00:00,Completed,"New York, NY, USA",PAY-000541,141.23
ORD-000542,CUST-00087,2025-03-28 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000542,99.98
ORD-000543,CUST-00473,2025-03-15 00:00:00,Completed,"San Antonio, TX, USA",PAY-000543,265.44
ORD-000544,CUST-00179,2025-03-25 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000544,541.94
ORD-000545,CUST-00075,2025-03-18 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000545,923.96
ORD-000546,CUST-00071,2025-06-05 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000546,223.92
ORD-000547,CUST-00467,2025-07-28 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000547,184.98
ORD-000548,CUST-00194,2025-02-13 00:00:00,Shipped,"London, ENG, UK",PAY-000548,549.92
ORD-000549,CUST-00040,2025-02-06 00:00:00,Processing,"London, ENG, UK",PAY-000549,391.09
ORD-000550,CUST-00147,2025-03-28 00:00:00,Completed,"Toronto, ON, Canada",PAY-000550,189.99
ORD-000551,CUST-00427,2025-09-04 00:00:00,Shipped,"New York, NY, USA",PAY-000551,683.45
ORD-000552,CUST-00487,2025-04-05 00:00:00,Shipped,"Chicago, IL, USA",PAY-000552,83.97
ORD-000553,CUST-00419,2025-09-27 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000553,417.95
ORD-000554,CUST-00145,2025-04-24 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000554,279.99
ORD-000555,CUST-00283,2025-05-14 00:00:00,Shipped,"San Jose, CA, USA",PAY-000555,159.98
ORD-000556,CUST-00289,2025-10-05 00:00:00,Completed,"Chicago, IL, USA",PAY-000556,284.99
ORD-000557,CUST-00162,2025-08-19 00:00:00,Shipped,"San Diego, CA, USA",PAY-000557,233.19
ORD-000558,CUST-00245,2025-11-27 00:00:00,Cancelled,"San Jose, CA, USA",PAY-000558,49.99
ORD-000559,CUST-00041,2025-12-17 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000559,123.96
ORD-000560,CUST-00149,2025-08-03 00:00:00,Processing,"Houston, TX, USA",PAY-000560,754.95
ORD-000561,CUST-00281,2025-03-16 00:00:00,Completed,"San Diego, CA, USA",PAY-000561,279.98
ORD-000562,CUST-00144,2025-11-22 00:00:00,Completed,"New York, NY, USA",PAY-000562,813.93
ORD-000563,CUST-00021,2025-08-05 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-000563,277.62
ORD-000564,CUST-00043,2025-08-30 00:00:00,Processing,"Houston, TX, USA",PAY-000564,546.9
ORD-000565,CUST-00082,2025-11-18 00:00:00,Completed,"San Antonio, TX, USA",PAY-000565,53.98
ORD-000566,CUST-00240,2025-12-25 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000566,296.04
ORD-000567,CUST-00109,2025-10-01 00:00:00,Completed,"San Antonio, TX, USA",PAY-000567,373.45
ORD-000568,CUST-00110,2025-02-27 00:00:00,Completed,"New York, NY, USA",PAY-000568,45.87
ORD-000569,CUST-00073,2025-03-07 00:00:00,Completed,"London, ENG, UK",PAY-000569,390.93
ORD-000570,CUST-00244,2025-11-01 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000570,160.97
ORD-000571,CUST-00166,2025-07-12 00:00:00,Completed,"New York, NY, USA",PAY-000571,387.45
ORD-000572,CUST-00483,2025-04-05 00:00:00,Shipped,"San Diego, CA, USA",PAY-000572,430.43
ORD-000573,CUST-00498,2025-11-22 00:00:00,Completed,"New York, NY, USA",PAY-000573,1220.93
ORD-000574,CUST-00059,2025-05-01 00:00:00,Completed,"Chicago, IL, USA",PAY-000574,353.92
ORD-000575,CUST-00054,2025-10-12 00:00:00,Shipped,"London, ENG, UK",PAY-000575,59.98
ORD-000576,CUST-00109,2025-05-25 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000576,439.43
ORD-000577,CUST-00260,2025-06-25 00:00:00,Completed,"Toronto, ON, Canada",PAY-000577,196.94
ORD-000578,CUST-00124,2025-11-11 00:00:00,Completed,"London, ENG, UK",PAY-000578,556.95
ORD-000579,CUST-00207,2025-07-12 00:00:00,Processing,"Toronto, ON, Canada",PAY-000579,124.96
ORD-000580,CUST-00432,2025-12-18 00:00:00,Completed,"Chicago, IL, USA",PAY-000580,334.98
ORD-000581,CUST-00233,2025-12-21 00:00:00,Shipped,"Los Angeles, CA, USA",PAY-000581,649.95
ORD-000582,CUST-00141,2025-03-14 00:00:00,Completed,"San Jose, CA, USA",PAY-000582,89.97
ORD-000583,CUST-00055,2025-04-13 00:00:00,Completed,"New York, NY, USA",PAY-000583,419.96
ORD-000584,CUST-00193,2025-07-10 00:00:00,Shipped,"New York, NY, USA",PAY-000584,753.93
ORD-000585,CUST-00475,2025-04-03 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000585,59.99
ORD-000586,CUST-00461,2025-05-22 00:00:00,Completed,"Toronto, ON, Canada",PAY-000586,278.93
ORD-000587,CUST-00263,2025-08-23 00:00:00,Completed,"San Diego, CA, USA",PAY-000587,312.45
ORD-000588,CUST-00306,2025-06-19 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000588,153.05
ORD-000589,CUST-00086,2025-02-17 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000589,406.44
ORD-000590,CUST-00405,2025-05-06 00:00:00,Completed,"Chicago, IL, USA",PAY-000590,867.95
ORD-000591,CUST-00239,2025-11-17 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-000591,965.92
ORD-000592,CUST-00288,2025-06-22 00:00:00,Shipped,"Dallas, TX, USA",PAY-000592,51.27
ORD-000593,CUST-00417,2025-07-13 00:00:00,Completed,"San Antonio, TX, USA",PAY-000593,119.96
ORD-000594,CUST-00303,2025-08-15 00:00:00,Completed,"Chicago, IL, USA",PAY-000594,49.99
ORD-000595,CUST-00431,2025-08-25 00:00:00,Completed,"San Diego, CA, USA",PAY-000595,449.97
ORD-000596,CUST-00163,2025-07-27 00:00:00,Completed,"San Jose, CA, USA",PAY-000596,41.38
ORD-000597,CUST-00357,2025-09-20 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000597,299.97
ORD-000598,CUST-00166,2025-09-11 00:00:00,Completed,"New York, NY, USA",PAY-000598,560.94
ORD-000599,CUST-00453,2025-02-22 00:00:00,Completed,"Dallas, TX, USA",PAY-000599,37.99
ORD-000600,CUST-00139,2025-04-28 00:00:00,Completed,"Chicago, IL, USA",PAY-000600,541.41
ORD-000601,CUST-00048,2025-06-15 00:00:00,Cancelled,"Houston, TX, USA",PAY-000601,1379.91
ORD-000602,CUST-00498,2025-10-11 00:00:00,Completed,"New York, NY, USA",PAY-000602,202.48
ORD-000603,CUST-00390,2025-07-09 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000603,530.93
ORD-000604,CUST-00217,2025-04-25 00:00:00,Shipped,"San Jose, CA, USA",PAY-000604,257.07
ORD-000605,CUST-00137,2025-02-14 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000605,404.44
ORD-000606,CUST-00151,2025-05-07 00:00:00,Completed,"New York, NY, USA",PAY-000606,104.06
ORD-000607,CUST-00059,2025-02-27 00:00:00,Completed,"Chicago, IL, USA",PAY-000607,891.95
ORD-000608,CUST-00106,2025-04-28 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000608,564.95
ORD-000609,CUST-00095,2025-10-15 00:00:00,Shipped,"San Diego, CA, USA",PAY-000609,355.78
ORD-000610,CUST-00342,2025-09-30 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000610,601.95
ORD-000611,CUST-00057,2025-02-23 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000611,54.12
ORD-000612,CUST-00269,2025-10-15 00:00:00,Completed,"San Diego, CA, USA",PAY-000612,517.47
ORD-000613,CUST-00340,2025-10-07 00:00:00,Completed,"Chicago, IL, USA",PAY-000613,1555.92
ORD-000614,CUST-00338,2025-04-13 00:00:00,Completed,"Dallas, TX, USA",PAY-000614,1284.99
ORD-000615,CUST-00136,2025-07-28 00:00:00,Completed,"Dallas, TX, USA",PAY-000615,359.92
ORD-000616,CUST-00475,2025-04-16 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000616,186.95
ORD-000617,CUST-00021,2025-05-22 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000617,75.98
ORD-000618,CUST-00071,2025-07-29 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000618,254.97
ORD-000619,CUST-00113,2025-02-16 00:00:00,Completed,"London, ENG, UK",PAY-000619,248.44
ORD-000620,CUST-00412,2025-11-23 00:00:00,Completed,"London, ENG, UK",PAY-000620,163.22
ORD-000621,CUST-00193,2025-09-11 00:00:00,Completed,"New York, NY, USA",PAY-000621,162.39
ORD-000622,CUST-00216,2025-08-29 00:00:00,Completed,"Chicago, IL, USA",PAY-000622,20.69
ORD-000623,CUST-00403,2025-06-04 00:00:00,Processing,"Chicago, IL, USA",PAY-000623,173.5
ORD-000624,CUST-00414,2025-10-23 00:00:00,Completed,"Toronto, ON, Canada",PAY-000624,56.99
ORD-000625,CUST-00305,2025-03-21 00:00:00,Cancelled,"London, ENG, UK",PAY-000625,282.94
ORD-000626,CUST-00288,2025-10-11 00:00:00,Completed,"Dallas, TX, USA",PAY-000626,108.96
ORD-000627,CUST-00059,2025-03-06 00:00:00,Completed,"Chicago, IL, USA",PAY-000627,125.96
ORD-000628,CUST-00475,2025-04-03 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000628,662.89
ORD-000629,CUST-00244,2025-10-03 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000629,218.45
ORD-000630,CUST-00015,2025-06-25 00:00:00,Completed,"Toronto, ON, Canada",PAY-000630,37.98
ORD-000631,CUST-00022,2025-07-31 00:00:00,Completed,"San Antonio, TX, USA",PAY-000631,677.52
ORD-000632,CUST-00236,2025-04-12 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000632,1453.42
ORD-000633,CUST-00300,2025-12-13 00:00:00,Cancelled,"San Jose, CA, USA",PAY-000633,1035.94
ORD-000634,CUST-00054,2025-04-30 00:00:00,Shipped,"London, ENG, UK",PAY-000634,1014.36
ORD-000635,CUST-00473,2025-04-30 00:00:00,Completed,"San Antonio, TX, USA",PAY-000635,125.98
ORD-000636,CUST-00101,2025-06-09 00:00:00,Completed,"San Antonio, TX, USA",PAY-000636,369.92
ORD-000637,CUST-00175,2025-05-05 00:00:00,Shipped,"New York, NY, USA",PAY-000637,520.52
ORD-000638,CUST-00066,2025-10-22 00:00:00,Completed,"Chicago, IL, USA",PAY-000638,59.98
ORD-000639,CUST-00421,2025-06-28 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-000639,1169.94
ORD-000640,CUST-00205,2025-12-13 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000640,170.98
ORD-000641,CUST-00216,2025-06-13 00:00:00,Completed,"Chicago, IL, USA",PAY-000641,171.1
ORD-000642,CUST-00307,2025-12-10 00:00:00,Completed,"London, ENG, UK",PAY-000642,166.2
ORD-000643,CUST-00027,2025-08-17 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000643,285.67
ORD-000644,CUST-00224,2025-03-01 00:00:00,Completed,"New York, NY, USA",PAY-000644,329.96
ORD-000645,CUST-00417,2025-03-01 00:00:00,Completed,"San Antonio, TX, USA",PAY-000645,69.98
ORD-000646,CUST-00309,2025-06-05 00:00:00,Completed,"London, ENG, UK",PAY-000646,103.97
ORD-000647,CUST-00362,2025-08-01 00:00:00,Cancelled,"Dallas, TX, USA",PAY-000647,480.65
ORD-000648,CUST-00270,2025-06-16 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000648,71.98
ORD-000649,CUST-00144,2025-03-12 00:00:00,Completed,"New York, NY, USA",PAY-000649,147.95
ORD-000650,CUST-00011,2025-10-13 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-000650,26.98
ORD-000651,CUST-00424,2025-03-15 00:00:00,Completed,"Houston, TX, USA",PAY-000651,157.77
ORD-000652,CUST-00278,2025-07-28 00:00:00,Completed,"San Antonio, TX, USA",PAY-000652,380.83
ORD-000653,CUST-00488,2025-06-27 00:00:00,Cancelled,"London, ENG, UK",PAY-000653,602.78
ORD-000654,CUST-00410,2025-06-20 00:00:00,Completed,"San Diego, CA, USA",PAY-000654,911.97
ORD-000655,CUST-00064,2025-07-07 00:00:00,Processing,"Dallas, TX, USA",PAY-000655,305.94
ORD-000656,CUST-00327,2025-11-11 00:00:00,Completed,"Chicago, IL, USA",PAY-000656,422.92
ORD-000657,CUST-00120,2025-03-30 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000657,161.97
ORD-000658,CUST-00022,2025-11-10 00:00:00,Shipped,"San Antonio, TX, USA",PAY-000658,218.47
ORD-000659,CUST-00308,2025-05-31 00:00:00,Completed,"Dallas, TX, USA",PAY-000659,755.97
ORD-000660,CUST-00105,2025-07-16 00:00:00,Processing,"London, ENG, UK",PAY-000660,419.94
ORD-000661,CUST-00172,2025-08-27 00:00:00,Shipped,"San Jose, CA, USA",PAY-000661,178.95
ORD-000662,CUST-00055,2025-12-08 00:00:00,Completed,"New York, NY, USA",PAY-000662,932.94
ORD-000663,CUST-00491,2025-05-25 00:00:00,Processing,"San Diego, CA, USA",PAY-000663,187.08
ORD-000664,CUST-00125,2025-08-04 00:00:00,Completed,"Chicago, IL, USA",PAY-000664,493.63
ORD-000665,CUST-00398,2025-08-27 00:00:00,Shipped,"San Antonio, TX, USA",PAY-000665,192.66
ORD-000666,CUST-00216,2025-10-16 00:00:00,Completed,"Chicago, IL, USA",PAY-000666,1325.92
ORD-000667,CUST-00038,2025-04-08 00:00:00,Processing,"San Antonio, TX, USA",PAY-000667,930.66
ORD-000668,CUST-00379,2025-07-31 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000668,240.16
ORD-000669,CUST-00165,2025-09-12 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000669,1001.93
ORD-000670,CUST-00417,2025-05-18 00:00:00,Completed,"San Antonio, TX, USA",PAY-000670,638.91
ORD-000671,CUST-00311,2025-03-26 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000671,213.2
ORD-000672,CUST-00375,2025-09-15 00:00:00,Processing,"San Antonio, TX, USA",PAY-000672,229.97
ORD-000673,CUST-00045,2025-04-11 00:00:00,Completed,"San Diego, CA, USA",PAY-000673,249.99
ORD-000674,CUST-00260,2025-07-21 00:00:00,Completed,"Toronto, ON, Canada",PAY-000674,337.12
ORD-000675,CUST-00071,2025-11-27 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000675,152.97
ORD-000676,CUST-00487,2025-10-22 00:00:00,Cancelled,"Chicago, IL, USA",PAY-000676,284.96
ORD-000677,CUST-00020,2025-09-02 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000677,467.92
ORD-000678,CUST-00449,2025-06-29 00:00:00,Shipped,"New York, NY, USA",PAY-000678,195.33
ORD-000679,CUST-00127,2025-09-05 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000679,1019.95
ORD-000680,CUST-00308,2025-08-29 00:00:00,Shipped,"Dallas, TX, USA",PAY-000680,799.96
ORD-000681,CUST-00134,2025-07-12 00:00:00,Completed,"San Diego, CA, USA",PAY-000681,162.81
ORD-000682,CUST-00067,2025-12-06 00:00:00,Processing,"New York, NY, USA",PAY-000682,16.19
ORD-000683,CUST-00468,2025-07-30 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000683,189.99
ORD-000684,CUST-00275,2025-05-12 00:00:00,Completed,"London, ENG, UK",PAY-000684,499.91
ORD-000685,CUST-00081,2025-06-24 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000685,89.97
ORD-000686,CUST-00068,2025-06-18 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000686,251.99
ORD-000687,CUST-00008,2025-11-04 00:00:00,Processing,"San Diego, CA, USA",PAY-000687,156.81
ORD-000688,CUST-00263,2025-02-11 00:00:00,Completed,"San Diego, CA, USA",PAY-000688,606.94
ORD-000689,CUST-00196,2025-02-08 00:00:00,Completed,"London, ENG, UK",PAY-000689,361.75
ORD-000690,CUST-00288,2025-04-27 00:00:00,Completed,"Dallas, TX, USA",PAY-000690,560.92
ORD-000691,CUST-00447,2025-02-02 00:00:00,Completed,"Toronto, ON, Canada",PAY-000691,99.55
ORD-000692,CUST-00472,2025-03-25 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000692,119.99
ORD-000693,CUST-00102,2025-09-12 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000693,161.98
ORD-000694,CUST-00321,2025-10-26 00:00:00,Completed,"San Antonio, TX, USA",PAY-000694,85.06
ORD-000695,CUST-00289,2025-04-25 00:00:00,Completed,"Chicago, IL, USA",PAY-000695,188.58
ORD-000696,CUST-00163,2025-09-01 00:00:00,Completed,"San Jose, CA, USA",PAY-000696,313.23
ORD-000697,CUST-00032,2025-12-16 00:00:00,Completed,"San Antonio, TX, USA",PAY-000697,1089.96
ORD-000698,CUST-00189,2025-12-16 00:00:00,Cancelled,"New York, NY, USA",PAY-000698,657.93
ORD-000699,CUST-00289,2025-03-24 00:00:00,Completed,"Chicago, IL, USA",PAY-000699,1018.72
ORD-000700,CUST-00166,2025-03-11 00:00:00,Completed,"New York, NY, USA",PAY-000700,227.95
ORD-000701,CUST-00397,2025-08-16 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000701,1797.45
ORD-000702,CUST-00251,2025-06-08 00:00:00,Shipped,"New York, NY, USA",PAY-000702,43.68
ORD-000703,CUST-00444,2025-08-06 00:00:00,Cancelled,"San Jose, CA, USA",PAY-000703,1467.92
ORD-000704,CUST-00227,2025-08-03 00:00:00,Processing,"London, ENG, UK",PAY-000704,465.47
ORD-000705,CUST-00311,2025-06-19 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000705,287.46
ORD-000706,CUST-00020,2025-08-08 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000706,172.98
ORD-000707,CUST-00050,2025-11-05 00:00:00,Completed,"Chicago, IL, USA",PAY-000707,632.64
ORD-000708,CUST-00265,2025-02-07 00:00:00,Shipped,"New York, NY, USA",PAY-000708,721.18
ORD-000709,CUST-00353,2025-10-16 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000709,74.47
ORD-000710,CUST-00290,2025-09-25 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000710,59.99
ORD-000711,CUST-00393,2025-04-27 00:00:00,Cancelled,"New York, NY, USA",PAY-000711,99.72
ORD-000712,CUST-00042,2025-06-06 00:00:00,Completed,"San Diego, CA, USA",PAY-000712,101.25
ORD-000713,CUST-00212,2025-05-26 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-000713,248.22
ORD-000714,CUST-00048,2025-10-08 00:00:00,Completed,"Houston, TX, USA",PAY-000714,2214.93
ORD-000715,CUST-00331,2025-06-27 00:00:00,Completed,"Toronto, ON, Canada",PAY-000715,321.44
ORD-000716,CUST-00244,2025-04-12 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000716,438.0
ORD-000717,CUST-00332,2025-03-23 00:00:00,Completed,"Toronto, ON, Canada",PAY-000717,542.92
ORD-000718,CUST-00130,2025-08-10 00:00:00,Processing,"San Jose, CA, USA",PAY-000718,161.95
ORD-000719,CUST-00304,2025-02-14 00:00:00,Completed,"Dallas, TX, USA",PAY-000719,218.94
ORD-000720,CUST-00497,2025-03-18 00:00:00,Completed,"London, ENG, UK",PAY-000720,919.95
ORD-000721,CUST-00158,2025-03-13 00:00:00,Completed,"San Antonio, TX, USA",PAY-000721,134.71
ORD-000722,CUST-00282,2025-08-20 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000722,137.95
ORD-000723,CUST-00066,2025-07-12 00:00:00,Cancelled,"Chicago, IL, USA",PAY-000723,1290.95
ORD-000724,CUST-00274,2025-03-08 00:00:00,Completed,"Dallas, TX, USA",PAY-000724,1199.63
ORD-000725,CUST-00109,2025-07-04 00:00:00,Completed,"San Antonio, TX, USA",PAY-000725,299.98
ORD-000726,CUST-00199,2025-10-04 00:00:00,Completed,"San Antonio, TX, USA",PAY-000726,179.46
ORD-000727,CUST-00164,2025-04-06 00:00:00,Processing,"Dallas, TX, USA",PAY-000727,733.91
ORD-000728,CUST-00258,2025-08-09 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-000728,699.93
ORD-000729,CUST-00486,2025-11-29 00:00:00,Completed,"Chicago, IL, USA",PAY-000729,257.75
ORD-000730,CUST-00456,2025-12-03 00:00:00,Shipped,"Chicago, IL, USA",PAY-000730,360.95
ORD-000731,CUST-00009,2025-09-16 00:00:00,Completed,"Phoenix, AZ, USA",PAY-000731,304.45
ORD-000732,CUST-00221,2025-06-20 00:00:00,Completed,"New York, NY, USA",PAY-000732,504.9
ORD-000733,CUST-00206,2025-02-11 00:00:00,Completed,"Dallas, TX, USA",PAY-000733,265.65
ORD-000734,CUST-00294,2025-09-30 00:00:00,Completed,"Houston, TX, USA",PAY-000734,1134.38
ORD-000735,CUST-00237,2025-12-03 00:00:00,Cancelled,"Houston, TX, USA",PAY-000735,1169.93
ORD-000736,CUST-00302,2025-09-03 00:00:00,Shipped,"New York, NY, USA",PAY-000736,474.43
ORD-000737,CUST-00237,2025-10-13 00:00:00,Completed,"Houston, TX, USA",PAY-000737,359.95
ORD-000738,CUST-00107,2025-10-29 00:00:00,Completed,"San Antonio, TX, USA",PAY-000738,738.38
ORD-000739,CUST-00121,2025-08-11 00:00:00,Processing,"Toronto, ON, Canada",PAY-000739,185.97
ORD-000740,CUST-00293,2025-06-28 00:00:00,Completed,"Dallas, TX, USA",PAY-000740,830.67
ORD-000741,CUST-00395,2025-08-04 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000741,71.22
ORD-000742,CUST-00116,2025-08-25 00:00:00,Completed,"Houston, TX, USA",PAY-000742,309.42
ORD-000743,CUST-00071,2025-12-09 00:00:00,Processing,"Los Angeles, CA, USA",PAY-000743,89.07
ORD-000744,CUST-00313,2025-06-07 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000744,1463.9
ORD-000745,CUST-00458,2025-02-15 00:00:00,Completed,"Houston, TX, USA",PAY-000745,578.91
ORD-000746,CUST-00442,2025-08-16 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000746,845.89
ORD-000747,CUST-00075,2025-06-14 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-000747,17.09
ORD-000748,CUST-00337,2025-07-23 00:00:00,Completed,"Chicago, IL, USA",PAY-000748,174.95
ORD-000749,CUST-00388,2025-06-13 00:00:00,Completed,"Philadelphia, PA, USA",PAY-000749,359.44
ORD-000750,CUST-00484,2025-04-22 00:00:00,Processing,"Phoenix, AZ, USA",PAY-000750,276.3
ORD-000751,CUST-00327,2025-05-27 00:00:00,Completed,"Chicago, IL, USA",PAY-000751,197.96
ORD-000752,CUST-00330,2025-04-20 00:00:00,Processing,"Toronto, ON, Canada",PAY-000752,435.94
ORD-000753,CUST-00343,2025-03-05 00:00:00,Completed,"Chicago, IL, USA",PAY-000753,144.96
ORD-000754,CUST-00236,2025-11-18 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-000754,68.97
ORD-000755,CUST-00341,2025-02-16 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000755,449.97
ORD-000756,CUST-00497,2025-02-28 00:00:00,Completed,"London, ENG, UK",PAY-000756,434.94
ORD-000757,CUST-00021,2025-12-08 00:00:00,Completed,"Los Angeles, CA, USA",PAY-000757,552.78
ORD-000758,CUST-00164,2025-12-21 00:00:00,Completed,"Dallas, TX, USA",PAY-000758,99.97
ORD-000759,CUST-00298,2025-09-08 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-000759,35.98
ORD-000760,CUST-00001,2025-06-08 00:00:00,Cancelled,"New York, NY, USA",PAY-000760,214.25
ORD-000761,CUST-00445,2025-10-30 00:00:00,Completed,"Houston, TX, USA",PAY-000761,104.09
ORD-000762,CUST-00390,2025-09-09 00:00:00,Shipped,"Phoenix, AZ, USA",PAY-000762,327.95
